"";"CD_PROGRAMA_IES";"NM_AREA_AVALIACAO";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"QPPP";"SPPP";"SPPPr";"SAPP";"QPPa";"QPPr";"QPA";"IPT"
"2003";"33002010018P6";"BIODIVERSIDADE";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"6";24;4;0;1;0,166666666666667;0;0,0416666666666667;0,0694444444444444
"2004";"33002010019P2";"CIÊNCIAS BIOLÓGICAS II";"ESTADUAL";"PÚBLICA";1977;"ACADÊMICO";"5";21;0;0;0;0;0;0;0
"2005";"33002010021P7";"CIÊNCIAS BIOLÓGICAS I";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"6";25;4;0;0;0,16;0;0;0,0533333333333333
"2006";"33002010022P3";"CIÊNCIAS BIOLÓGICAS III";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"6";31;4;0;0;0,129032258064516;0;0;0,043010752688172
"2007";"33002010023P0";"CIÊNCIAS BIOLÓGICAS I";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"5";15;0;0;0;0;0;0;0
"2008";"33002010024P6";"CIÊNCIAS BIOLÓGICAS I";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"5";23;1;2;0;0,0434782608695652;0,0869565217391304;0;0,0434782608695652
"2009";"33002010026P9";"CIÊNCIAS BIOLÓGICAS III";"ESTADUAL";"PÚBLICA";1976;"ACADÊMICO";"7";21;4;0;0;0,19047619047619;0;0;0,0634920634920635
"2010";"33002010027P5";"BIODIVERSIDADE";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"6";24;0;0;0;0;0;0;0
"2011";"33002010028P1";"SOCIOLOGIA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"7";29;0;0;0;0;0;0;0
"2012";"33002010029P8";"ANTROPOLOGIA / ARQUEOLOGIA";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"6";22;0;0;1;0;0;0,0454545454545455;0,0151515151515152
"2013";"33002010030P6";"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS";"ESTADUAL";"PÚBLICA";1974;"ACADÊMICO";"7";24;0;0;0;0;0;0;0
"2014";"33002010031P2";"FILOSOFIA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"7";41;0;0;0;0;0;0;0
"2015";"33002010032P9";"HISTÓRIA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"6";55;0;0;0;0;0;0;0
"2016";"33002010033P5";"HISTÓRIA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"4";29;0;0;0;0;0;0;0
"2017";"33002010034P1";"GEOGRAFIA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"5";18;0;0;0;0;0;0;0
"2018";"33002010035P8";"GEOGRAFIA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"7";33;0;0;0;0;0;0;0
"2019";"33002010036P4";"ECONOMIA";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"7";24;0;0;0;0;0;0;0
"2020";"33002010037P0";"PSICOLOGIA";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"7";23;0;0;9;0;0;0,391304347826087;0,130434782608696
"2021";"33002010038P7";"PSICOLOGIA";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"4";23;0;1;0;0;0,0434782608695652;0;0,0144927536231884
"2022";"33002010039P3";"PSICOLOGIA";"ESTADUAL";"PÚBLICA";1975;"ACADÊMICO";"4";17;0;0;0;0;0;0;0
"2023";"33002010040P1";"PSICOLOGIA";"ESTADUAL";"PÚBLICA";1976;"ACADÊMICO";"4";21;0;0;0;0;0;0;0
"2024";"33002010045P3";"ENGENHARIAS IV";"ESTADUAL";"PÚBLICA";1968;"ACADÊMICO";"6";83;21;2;10;0,253012048192771;0,0240963855421687;0,120481927710843;0,132530120481928
"2025";"33002010046P0";"ENGENHARIAS III";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"6";50;14;5;17;0,28;0,1;0,34;0,24
"2026";"33002010047P6";"MEDICINA VETERINÁRIA";"ESTADUAL";"PÚBLICA";1976;"ACADÊMICO";"5";15;2;0;0;0,133333333333333;0;0;0,0444444444444444
"2027";"33002010048P2";"ENGENHARIAS II";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"7";15;10;0;0;0,666666666666667;0;0;0,222222222222222
"2028";"33002010049P9";"ENGENHARIAS III";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"4";9;0;0;3;0;0;0,333333333333333;0,111111111111111
"2029";"33002010050P7";"ENGENHARIAS II";"ESTADUAL";"PÚBLICA";1976;"ACADÊMICO";"6";82;51;11;1;0,621951219512195;0,134146341463415;0,0121951219512195;0,25609756097561
"2030";"33002010052P0";"ENGENHARIAS III";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"4";15;8;5;1;0,533333333333333;0,333333333333333;0,0666666666666667;0,311111111111111
"2031";"33002010053P6";"ENGENHARIAS II";"ESTADUAL";"PÚBLICA";1968;"ACADÊMICO";"6";23;5;0;1;0,217391304347826;0;0,0434782608695652;0,0869565217391304
"2032";"33002010055P9";"ENGENHARIAS I";"ESTADUAL";"PÚBLICA";1976;"ACADÊMICO";"4";13;1;0;0;0,0769230769230769;0;0;0,0256410256410256
"2033";"33002010056P5";"MEDICINA II";"ESTADUAL";"PÚBLICA";1975;"ACADÊMICO";"6";28;0;0;0;0;0;0;0
"2034";"33002010057P1";"MEDICINA VETERINÁRIA";"ESTADUAL";"PÚBLICA";1978;"ACADÊMICO";"6";17;2;0;0;0,117647058823529;0;0;0,0392156862745098
"2035";"33002010059P4";"MEDICINA III";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"4";18;0;0;0;0;0;0;0
"2036";"33002010060P2";"MEDICINA I";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"5";18;1;0;0;0,0555555555555556;0;0;0,0185185185185185
"2037";"33002010061P9";"MEDICINA II";"ESTADUAL";"PÚBLICA";1978;"ACADÊMICO";"6";12;2;1;0;0,166666666666667;0,0833333333333333;0;0,0833333333333333
"2038";"33002010062P5";"MEDICINA I";"ESTADUAL";"PÚBLICA";1977;"ACADÊMICO";"5";23;0;0;0;0;0;0;0
"2039";"33002010064P8";"MEDICINA III";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"4";16;0;0;0;0;0;0;0
"2040";"33002010066P0";"SAÚDE COLETIVA";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"7";19;0;0;0;0;0;0;0
"2041";"33002010067P7";"SAÚDE COLETIVA";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"6";56;0;0;0;0;0;0;0
"2042";"33002010068P3";"MEDICINA II";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"5";21;0;0;1;0;0;0,0476190476190476;0,0158730158730159
"2043";"33002010069P0";"MEDICINA II";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"5";24;0;0;0;0;0;0;0
"2044";"33002010070P8";"MEDICINA III";"ESTADUAL";"PÚBLICA";1978;"ACADÊMICO";"4";11;2;0;0;0,181818181818182;0;0;0,0606060606060606
"2045";"33002010072P0";"MEDICINA II";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"5";36;0;0;0;0;0;0;0
"2046";"33002010073P7";"MEDICINA II";"ESTADUAL";"PÚBLICA";1974;"ACADÊMICO";"6";20;0;0;0;0;0;0;0
"2047";"33002010077P2";"ODONTOLOGIA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"5";43;2;8;6;0,0465116279069767;0,186046511627907;0,13953488372093;0,124031007751938
"2048";"33002010078P9";"FARMÁCIA";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"6";13;6;0;0;0,461538461538462;0;0;0,153846153846154
"2049";"33002010079P5";"FARMÁCIA";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"7";23;1;3;0;0,0434782608695652;0,130434782608696;0;0,0579710144927536
"2050";"33002010080P3";"FARMÁCIA";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"5";8;0;0;0;0;0;0;0
"2051";"33002010081P0";"FARMÁCIA";"ESTADUAL";"PÚBLICA";1978;"ACADÊMICO";"4";14;6;2;1;0,428571428571429;0,142857142857143;0,0714285714285714;0,214285714285714
"2052";"33002010083P2";"ENFERMAGEM";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"5";16;0;1;0;0;0,0625;0;0,0208333333333333
"2053";"33002010084P9";"EDUCAÇÃO FÍSICA";"ESTADUAL";"PÚBLICA";1977;"ACADÊMICO";"7";34;0;1;2;0;0,0294117647058824;0,0588235294117647;0,0294117647058823
"2054";"33002010085P5";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ESTADUAL";"PÚBLICA";1975;"ACADÊMICO";"7";43;0;0;0;0;0;0;0
"2055";"33002010086P1";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"6";17;0;0;0;0;0;0;0
"2056";"33002010096P7";"COMUNICAÇÃO E INFORMAÇÃO";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"5";28;0;0;0;0;0;0;0
"2057";"33002010097P3";"ARQUITETURA, URBANISMO E DESIGN";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"5";81;0;5;4;0;0,0617283950617284;0,0493827160493827;0,037037037037037
"2058";"33002010098P0";"ZOOTECNIA / RECURSOS PESQUEIROS";"ESTADUAL";"PÚBLICA";1978;"ACADÊMICO";"4";15;0;0;0;0;0;0;0
"2059";"33002010099P6";"MEDICINA VETERINÁRIA";"ESTADUAL";"PÚBLICA";1976;"ACADÊMICO";"7";27;5;3;0;0,185185185185185;0,111111111111111;0;0,0987654320987654
"2060";"33002010101P0";"CIÊNCIA DE ALIMENTOS";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"7";19;0;0;0;0;0;0;0
"2061";"33002010103P3";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"7";24;0;0;0;0;0;0;0
"2062";"33002010104P0";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1975;"ACADÊMICO";"3";14;0;0;1;0;0;0,0714285714285714;0,0238095238095238
"2063";"33002010105P6";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"5";15;0;0;0;0;0;0;0
"2064";"33002010106P2";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"4";21;0;0;0;0;0;0;0
"2065";"33002010107P9";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"5";29;0;0;0;0;0;0;0
"2066";"33002010108P5";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"4";35;0;0;0;0;0;0;0
"2067";"33002010109P1";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"4";18;0;0;1;0;0;0,0555555555555556;0,0185185185185185
"2068";"33002010110P0";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"6";22;0;0;0;0;0;0;0
"2069";"33002010111P6";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"4";13;0;0;0;0;0;0;0
"2070";"33002010112P2";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"5";22;0;0;1;0;0;0,0454545454545455;0,0151515151515152
"2071";"33002010113P9";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1977;"ACADÊMICO";"4";15;0;0;1;0;0;0,0666666666666667;0,0222222222222222
"2072";"33002010115P1";"MEDICINA III";"ESTADUAL";"PÚBLICA";1974;"ACADÊMICO";"4";33;0;0;0;0;0;0;0
"2073";"33002010116P8";"BIODIVERSIDADE";"ESTADUAL";"PÚBLICA";1982;"ACADÊMICO";"6";25;0;0;6;0;0;0,24;0,08
"2074";"33002010117P4";"MEDICINA I";"ESTADUAL";"PÚBLICA";1980;"ACADÊMICO";"6";23;0;0;0;0;0;0;0
"2075";"33002010118P0";"MEDICINA I";"ESTADUAL";"PÚBLICA";1982;"ACADÊMICO";"6";19;0;0;0;0;0;0;0
"2076";"33002010119P7";"DIREITO";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"6";146;0;0;0;0;0;0;0
"2077";"33002010120P5";"ENFERMAGEM";"ESTADUAL";"PÚBLICA";1981;"ACADÊMICO";"6";16;0;0;0;0;0;0;0
"2078";"33002010121P1";"CIÊNCIAS BIOLÓGICAS III";"ESTADUAL";"PÚBLICA";1983;"ACADÊMICO";"7";28;8;0;0;0,285714285714286;0;0;0,0952380952380952
"2079";"33002010122P8";"MEDICINA III";"ESTADUAL";"PÚBLICA";1980;"ACADÊMICO";"5";12;0;0;0;0;0;0;0
"2080";"33002010123P4";"MEDICINA VETERINÁRIA";"ESTADUAL";"PÚBLICA";1983;"ACADÊMICO";"6";21;2;7;0;0,0952380952380952;0,333333333333333;0;0,142857142857143
"2081";"33002010124P0";"GEOCIÊNCIAS";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"7";19;0;0;0;0;0;0;0
"2082";"33002010125P7";"MEDICINA I";"ESTADUAL";"PÚBLICA";1975;"ACADÊMICO";"5";34;15;0;0;0,441176470588235;0;0;0,147058823529412
"2083";"33002010126P3";"GEOCIÊNCIAS";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"4";18;0;0;0;0;0;0;0
"2084";"33002010127P0";"GEOCIÊNCIAS";"ESTADUAL";"PÚBLICA";1986;"ACADÊMICO";"7";29;0;0;0;0;0;0;0
"2085";"33002010129P2";"MEDICINA III";"ESTADUAL";"PÚBLICA";1987;"ACADÊMICO";"6";18;0;0;0;0;0;0;0
"2086";"33002010130P0";"ENGENHARIAS I";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"5";39;5;0;13;0,128205128205128;0;0,333333333333333;0,153846153846154
"2087";"33002010131P7";"ENGENHARIAS II";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"4";8;0;0;0;0;0;0;0
"2088";"33002010132P3";"MEDICINA III";"ESTADUAL";"PÚBLICA";1987;"ACADÊMICO";"4";21;1;0;2;0,0476190476190476;0;0,0952380952380952;0,0476190476190476
"2089";"33002010133P0";"MEDICINA II";"ESTADUAL";"PÚBLICA";1987;"ACADÊMICO";"5";18;0;0;0;0;0;0;0
"2090";"33002010134P6";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";1988;"ACADÊMICO";"4";27;0;0;0;0;0;0;0
"2091";"33002010138P1";"ODONTOLOGIA";"ESTADUAL";"PÚBLICA";1988;"ACADÊMICO";"3";14;0;0;0;0;0;0;0
"2092";"33002010141P2";"ODONTOLOGIA";"ESTADUAL";"PÚBLICA";1988;"ACADÊMICO";"5";25;8;4;0;0,32;0,16;0;0,16
"2093";"33002010145P8";"CIÊNCIAS AMBIENTAIS";"ESTADUAL";"PÚBLICA";1990;"ACADÊMICO";"6";25;0;0;0;0;0;0;0
"2094";"33002010149P3";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";1989;"ACADÊMICO";"5";18;4;0;0;0,222222222222222;0;0;0,0740740740740741
"2095";"33002010150P1";"MEDICINA VETERINÁRIA";"ESTADUAL";"PÚBLICA";1991;"ACADÊMICO";"5";13;1;0;0;0,0769230769230769;0;0;0,0256410256410256
"2096";"33002010151P8";"ANTROPOLOGIA / ARQUEOLOGIA";"ESTADUAL";"PÚBLICA";1989;"ACADÊMICO";"5";19;0;0;2;0;0;0,105263157894737;0,0350877192982456
"2097";"33002010154P7";"MEDICINA I";"ESTADUAL";"PÚBLICA";1987;"ACADÊMICO";"4";24;0;0;0;0;0;0;0
"2098";"33002010155P3";"MEDICINA VETERINÁRIA";"ESTADUAL";"PÚBLICA";1992;"ACADÊMICO";"4";14;1;0;0;0,0714285714285714;0;0;0,0238095238095238
"2099";"33002010156P0";"BIOTECNOLOGIA";"ESTADUAL";"PÚBLICA";1991;"ACADÊMICO";"5";55;92;8;0;1;0,145454545454545;0;0,381818181818182
"2100";"33002010161P3";"MEDICINA III";"ESTADUAL";"PÚBLICA";1990;"ACADÊMICO";"4";13;3;0;1;0,230769230769231;0;0,0769230769230769;0,102564102564103
"2101";"33002010162P0";"PSICOLOGIA";"ESTADUAL";"PÚBLICA";1991;"ACADÊMICO";"4";23;8;1;12;0,347826086956522;0,0434782608695652;0,521739130434783;0,304347826086956
"2102";"33002010163P6";"NUTRIÇÃO";"ESTADUAL";"PÚBLICA";1991;"ACADÊMICO";"4";6;0;0;0;0;0;0;0
"2103";"33002010165P9";"ZOOTECNIA / RECURSOS PESQUEIROS";"ESTADUAL";"PÚBLICA";1994;"ACADÊMICO";"5";25;1;0;0;0,04;0;0;0,0133333333333333
"2104";"33002010168P8";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1994;"ACADÊMICO";"5";21;0;0;0;0;0;0;0
"2105";"33002010171P9";"MEDICINA I";"ESTADUAL";"PÚBLICA";1995;"ACADÊMICO";"7";41;2;0;0;0,0487804878048781;0;0;0,016260162601626
"2106";"33002010172P5";"CIÊNCIAS BIOLÓGICAS II";"ESTADUAL";"PÚBLICA";1994;"ACADÊMICO";"6";21;0;0;0;0;0;0;0
"2107";"33002010174P8";"CIÊNCIAS BIOLÓGICAS II";"ESTADUAL";"PÚBLICA";1994;"ACADÊMICO";"4";13;1;0;4;0,0769230769230769;0;0,307692307692308;0,128205128205128
"2108";"33002010175P4";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1996;"ACADÊMICO";"3";13;0;0;0;0;0;0;0
"2109";"33002010176P0";"CIÊNCIA DA COMPUTAÇÃO";"ESTADUAL";"PÚBLICA";1997;"ACADÊMICO";"6";31;2;0;4;0,0645161290322581;0;0,129032258064516;0,0645161290322581
"2110";"33002010177P7";"MEDICINA II";"ESTADUAL";"PÚBLICA";1996;"ACADÊMICO";"5";47;0;0;0;0;0;0;0
"2111";"33002010182P0";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";1998;"ACADÊMICO";"4";20;1;0;0;0,05;0;0;0,0166666666666667
"2112";"33002010184P3";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1994;"ACADÊMICO";"3";9;0;0;0;0;0;0;0
"2113";"33002010185P0";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2000;"ACADÊMICO";"4";19;0;0;0;0;0;0;0
"2114";"33002010186P6";"ENFERMAGEM";"ESTADUAL";"PÚBLICA";2000;"ACADÊMICO";"7";18;0;1;1;0;0,0555555555555556;0,0555555555555556;0,037037037037037
"2115";"33002010188P9";"CIÊNCIAS BIOLÓGICAS I";"ESTADUAL";"PÚBLICA";2002;"ACADÊMICO";"4";21;1;0;2;0,0476190476190476;0;0,0952380952380952;0,0476190476190476
"2116";"33002010190P3";"ENGENHARIAS I";"ESTADUAL";"PÚBLICA";2003;"ACADÊMICO";"4";11;4;2;5;0,363636363636364;0,181818181818182;0,454545454545455;0,333333333333333
"2117";"33002010191P0";"QUÍMICA";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"7";58;25;2;0;0,431034482758621;0,0344827586206897;0;0,155172413793103
"2118";"33002010192P6";"ENGENHARIAS III";"ESTADUAL";"PÚBLICA";2000;"PROFISSIONAL";"3";14;1;0;0;0,0714285714285714;0;0;0,0238095238095238
"2119";"33002010194P9";"EDUCAÇÃO FÍSICA";"ESTADUAL";"PÚBLICA";2005;"ACADÊMICO";"5";29;0;0;2;0;0;0,0689655172413793;0,0229885057471264
"2120";"33002010195P5";"COMUNICAÇÃO E INFORMAÇÃO";"ESTADUAL";"PÚBLICA";2006;"ACADÊMICO";"5";21;0;0;0;0;0;0;0
"2121";"33002010198P4";"ARTES / MÚSICA";"ESTADUAL";"PÚBLICA";2006;"ACADÊMICO";"6";22;0;0;4;0;0;0,181818181818182;0,0606060606060606
"2122";"33002010199P0";"SAÚDE COLETIVA";"ESTADUAL";"PÚBLICA";2007;"ACADÊMICO";"6";22;0;0;1;0;0;0,0454545454545455;0,0151515151515152
"2123";"33002010200P9";"ARTES / MÚSICA";"ESTADUAL";"PÚBLICA";2006;"ACADÊMICO";"6";21;0;0;0;0;0;0;0
"2124";"33002010202P1";"MEDICINA I";"ESTADUAL";"PÚBLICA";2007;"ACADÊMICO";"4";17;2;0;0;0,117647058823529;0;0;0,0392156862745098
"2125";"33002010203P8";"ARTES / MÚSICA";"ESTADUAL";"PÚBLICA";2007;"ACADÊMICO";"4";29;0;0;2;0;0;0,0689655172413793;0,0229885057471264
"2126";"33002010204P4";"MEDICINA II";"ESTADUAL";"PÚBLICA";2008;"ACADÊMICO";"4";19;1;0;0;0,0526315789473684;0;0;0,0175438596491228
"2127";"33002010208P0";"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS";"ESTADUAL";"PÚBLICA";2009;"ACADÊMICO";"4";18;0;0;0;0;0;0;0
"2128";"33002010209P6";"CIÊNCIA DE ALIMENTOS";"ESTADUAL";"PÚBLICA";2009;"ACADÊMICO";"4";18;2;0;0;0,111111111111111;0;0;0,037037037037037
"2129";"33002010210P4";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2009;"ACADÊMICO";"3";14;0;0;0;0;0;0;0
"2130";"33002010211P0";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2010;"ACADÊMICO";"3";18;0;0;0;0;0;0;0
"2131";"33002010212P7";"COMUNICAÇÃO E INFORMAÇÃO";"ESTADUAL";"PÚBLICA";2010;"ACADÊMICO";"4";15;0;0;1;0;0;0,0666666666666667;0,0222222222222222
"2132";"33002010213P3";"ENFERMAGEM";"ESTADUAL";"PÚBLICA";2010;"ACADÊMICO";"5";15;0;0;0;0;0;0;0
"2133";"33002010214P0";"CIÊNCIA DA COMPUTAÇÃO";"ESTADUAL";"PÚBLICA";2010;"ACADÊMICO";"3";12;3;1;25;0,25;0,0833333333333333;1;0,444444444444444
"2134";"33002010216P2";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"4";14;0;0;1;0;0;0,0714285714285714;0,0238095238095238
"2135";"33002010217P9";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"3";28;0;0;0;0;0;0;0
"2136";"33002010218P5";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"4";18;0;0;0;0;0;0;0
"2137";"33002010219P1";"GEOCIÊNCIAS";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"6";39;0;0;0;0;0;0;0
"2138";"33002010220P0";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"3";15;9;7;0;0,6;0,466666666666667;0;0,355555555555556
"2139";"33002010221P6";"BIODIVERSIDADE";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"4";16;0;0;0;0;0;0;0
"2140";"33002010222P2";"MEDICINA III";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"5";28;0;0;0;0;0;0;0
"2141";"33002010223P9";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"ESTADUAL";"PÚBLICA";2012;"PROFISSIONAL";"4";24;0;0;0;0;0;0;0
"2142";"33002010224P5";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";2012;"ACADÊMICO";"4";16;0;0;3;0;0;0,1875;0,0625
"2143";"33002010225P1";"QUÍMICA";"ESTADUAL";"PÚBLICA";2012;"PROFISSIONAL";"4";16;18;2;0;1;0,125;0;0,375
"2144";"33002010226P8";"COMUNICAÇÃO E INFORMAÇÃO";"ESTADUAL";"PÚBLICA";2012;"ACADÊMICO";"3";15;0;0;0;0;0;0;0
"2145";"33002010227P4";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2012;"ACADÊMICO";"4";23;0;0;0;0;0;0;0
"2146";"33002010228P0";"CIÊNCIAS AMBIENTAIS";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"4";22;0;0;0;0;0;0;0
"2147";"33002010229P7";"CIÊNCIAS AMBIENTAIS";"ESTADUAL";"PÚBLICA";2013;"PROFISSIONAL";"5";17;0;1;1;0;0,0588235294117647;0,0588235294117647;0,0392156862745098
"2148";"33002010231P1";"ENFERMAGEM";"ESTADUAL";"PÚBLICA";2013;"PROFISSIONAL";"4";11;0;3;1;0;0,272727272727273;0,0909090909090909;0,121212121212121
"2149";"33002010232P8";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"3";13;0;0;0;0;0;0;0
"2150";"33002010233P4";"ENGENHARIAS I";"ESTADUAL";"PÚBLICA";2013;"PROFISSIONAL";"3";19;0;0;0;0;0;0;0
"2151";"33002010234P0";"EDUCAÇÃO";"ESTADUAL";"PÚBLICA";2013;"PROFISSIONAL";"3";11;0;0;0;0;0;0;0
"2152";"33002010235P7";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ESTADUAL";"PÚBLICA";2013;"PROFISSIONAL";"3";20;0;0;9;0;0;0,45;0,15
"2153";"33002010236P3";"SAÚDE COLETIVA";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"4";12;0;0;0;0;0;0;0
"2154";"33002010237P0";"ENSINO";"ESTADUAL";"PÚBLICA";2014;"PROFISSIONAL";"3";22;0;0;0;0;0;0;0
"2155";"33002010238P6";"MEDICINA VETERINÁRIA";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"4";20;3;0;0;0,15;0;0;0,05
"2156";"33002010239P2";"MATERIAIS";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"4";12;3;0;0;0,25;0;0;0,0833333333333333
"2157";"33002010240P0";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ESTADUAL";"PÚBLICA";2014;"PROFISSIONAL";"3";18;0;0;0;0;0;0;0
"2158";"33002010241P7";"EDUCAÇÃO FÍSICA";"ESTADUAL";"PÚBLICA";2014;"ACADÊMICO";"3";18;3;0;0;0,166666666666667;0;0;0,0555555555555556
"2159";"33002010242P3";"SAÚDE COLETIVA";"ESTADUAL";"PÚBLICA";2015;"ACADÊMICO";"5";24;0;0;1;0;0;0,0416666666666667;0,0138888888888889
"2160";"33002010243P0";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ESTADUAL";"PÚBLICA";2014;"ACADÊMICO";"3";13;0;0;0;0;0;0;0
"2161";"33002010244P6";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2015;"ACADÊMICO";"3";16;0;0;0;0;0;0;0
"2162";"33002010245P2";"CIÊNCIAS BIOLÓGICAS I";"ESTADUAL";"PÚBLICA";2015;"PROFISSIONAL";"4";11;1;0;0;0,0909090909090909;0;0;0,0303030303030303
"2163";"33002010246P9";"SAÚDE COLETIVA";"ESTADUAL";"PÚBLICA";2016;"PROFISSIONAL";"4";11;0;0;0;0;0;0;0
