"";"CD_PROGRAMA_IES";"X1";"Count";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"Prof_Perm";"Soma_patentes";"Soma_produtos";"Soma_Aplicativos";"Forma_docente";"Forma_discente";"Colabora_cientifica";"CP";"Indice_MI";"Patente_prof";"Produto_prof";"App_prof";"Indice_PT";"new_indice_PT";"NM_REGIAO";"SG_UF_PROGRAMA";"SG_ENTIDADE_ENSINO";"NM_MUNICIPIO_PROGRAMA_IES";"NM_AREA_CONHECIMENTO"
"2222";"41002016007P7";2222;2222;2;0;2003;0;5;16;0;0;0;5;147058824;301136364;518650794;366711495;0;0;0;0;0;"SUL";"SC";"UDESC";"LAGES";"AGRONOMIA"
"2223";"41002016008P3";2223;2223;2;0;2002;0;4;16;0;0;0;479166667;214285714;40625;428947368;382162437;0;0;0;0;0;"SUL";"SC";"UDESC";"LAGES";"MEDICINA VETERIN<c1>RIA"
"2224";"41002016009P0";2224;2224;2;0;2004;1;4;12;6;0;15;416666667;407407407;584712644;450840336;464906763;5;0;1;5;1,75;"SUL";"SC";"UDESC";"FLORIAN<d3>POLIS";"ADMINISTRA<c7><c3>O"
"2225";"41002016010P8";2225;2225;2;0;2005;0;4;16;0;0;0;75;42;58125;491176471;560606618;0;0;0;0;0;"SUL";"SC";"UDESC";"FLORIAN<d3>POLIS";"ARTES"
"2226";"41002016011P4";2226;2226;2;0;2006;0;3;11;1;0;0;272727273;708333333;527777778;440972222;487452652;90909091;0;0;3030303;0,0909090909090909;"SUL";"SC";"UDESC";"JOINVILLE";"F<cd>SICA"
"2227";"41002016012P0";2227;2227;2;0;2006;1;4;15;0;6;6;488888889;695652174;506416667;388425926;519845914;0;4;4;266666667;0,8;"SUL";"SC";"UDESC";"JOINVILLE";"ENGENHARIA EL<c9>TRICA"
"2228";"41002016013P7";2228;2228;2;0;2007;0;4;20;0;0;0;216666667;314814815;475958995;376666667;346026786;0;0;0;0;0;"SUL";"SC";"UDESC";"FLORIAN<d3>POLIS";"HIST<d3>RIA"
"2229";"41002016014P3";2229;2229;2;0;2007;0;3;13;0;0;1;538461538;56;550595238;503571429;538157051;0;0;76923077;25641026;0,0769230769230769;"SUL";"SC";"UDESC";"FLORIAN<d3>POLIS";"ARTES"
"2230";"41002016015P0";2230;2230;2;0;2007;0;4;22;0;1;0;5;353846154;529469086;389880952;443299048;0;45454545;0;15151515;0,0454545454545455;"SUL";"SC";"UDESC";"FLORIAN<d3>POLIS";"EDUCA<c7><c3>O"
"2231";"41002016016P6";2231;2231;2;0;2007;1;4;18;0;0;0;537037037;75;665271132;512962963;616317783;0;0;0;0;0;"SUL";"SC";"UDESC";"FLORIAN<d3>POLIS";"PLANEJAMENTO URBANO E REGIONAL"
"2232";"41002016018P9";2232;2232;2;0;2009;0;3;16;3;9;6;458333333;282051282;464197531;350793651;388843949;1875;5625;375;375;1,125;"SUL";"SC";"UDESC";"JOINVILLE";"ENGENHARIA EL<c9>TRICA"
"2233";"41002016019P5";2233;2233;2;0;2011;0;3;11;0;1;2;333333333;6;530059524;326388889;447445437;0;90909091;181818182;90909091;0,272727272727273;"SUL";"SC";"UDESC";"JOINVILLE";"ENGENHARIA MEC<c2>NICA"
"2234";"41002016020P3";2234;2234;2;0;2011;0;3;14;0;1;7;571428571;523809524;570023579;389473684;51368384;0;71428571;5;19047619;0,571428571428571;"SUL";"SC";"UDESC";"FLORIAN<d3>POLIS";"ADMINISTRA<c7><c3>O"
"2235";"41002016021P0";2235;2235;2;0;2011;0;3;16;0;0;0;5625;53125;622916667;491145833;551953125;0;0;0;0;0;"SUL";"SC";"UDESC";"FLORIAN<d3>POLIS";"FISIOTERAPIA E TERAPIA OCUPACIONAL"
"2236";"41002016022P6";2236;2236;2;0;2011;0;3;13;0;12;0;717948718;6;607051282;451470588;594117647;0;923076923;0;307692308;0,923076923076923;"SUL";"SC";"UDESC";"FLORIAN<d3>POLIS";"DESENHO INDUSTRIAL"
"2237";"41002016023P2";2237;2237;2;0;2012;0;3;15;1;0;2;577777778;596491228;632417582;394791667;550369564;66666667;0;133333333;66666667;0,2;"SUL";"SC";"UDESC";"JOINVILLE";"CI<ca>NCIA DA COMPUTA<c7><c3>O"
"2238";"41002016024P9";2238;2238;2;0;2012;0;3;17;0;0;0;392156863;666666667;560817805;396568627;504052491;0;0;0;0;0;"SUL";"SC";"UDESC";"FLORIAN<d3>POLIS";"RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL"
"2239";"41002016025P5";2239;2239;2;0;2013;1;3;11;0;2;8;757575758;5;501612903;560416667;579901332;0;181818182;727272727;303030303;0,909090909090909;"SUL";"SC";"UDESC";"FLORIAN<d3>POLIS";"CI<ca>NCIA DA INFORMA<c7><c3>O"
"2240";"41002016156P2";2240;2240;2;0;2015;0;3;14;0;0;1;380952381;521126761;493430604;412745098;452063711;0;0;71428571;23809524;0,0714285714285714;"SUL";"SC";"UDESC";"FLORIAN<d3>POLIS";"ZOOTECNIA"
"2241";"41002016157P9";2241;2241;2;0;2015;0;3;8;0;0;0;666666667;611111111;561111111;425;565972222;0;0;0;0;0;"SUL";"SC";"UDESC";"FLORIAN<d3>POLIS";"ENGENHARIA CIVIL"
"2242";"41002016158P5";2242;2242;2;0;2015;0;3;12;0;0;1;722222222;688888889;573354342;524479167;627236155;0;0;83333333;27777778;0,0833333333333333;"SUL";"SC";"UDESC";"FLORIAN<d3>POLIS";"CI<ca>NCIAS AMBIENTAIS"
"2243";"41002016161P6";2243;2243;2;0;2015;1;3;15;0;0;0;688888889;414285714;57191358;519791667;548719963;0;0;0;0;0;"SUL";"SC";"UDESC";"JOINVILLE";"ENSINO"
"2244";"41002016162P2";2244;2244;2;0;2016;0;3;11;0;0;0;272727273;785714286;605235043;4;51591915;0;0;0;0;0;"SUL";"SC";"UDESC";"JOINVILLE";"QU<cd>MICA"
"2245";"41002016163P9";2245;2245;2;0;2016;0;4;12;0;0;0;638888889;1;661231884;602564103;725671219;0;0;0;0;0;"SUL";"SC";"UDESC";"FLORIAN<d3>POLIS";"PLANEJAMENTO URBANO E REGIONAL"
"2246";"41002016164P5";2246;2246;2;0;2016;0;3;12;0;0;0;833333333;770833333;814814815;613461538;758110755;0;0;0;0;0;"SUL";"SC";"UDESC";"PINHALZINHO";"CI<ca>NCIA E TECNOLOGIA DE ALIMENTOS"
"2247";"41004019001P1";2247;2247;4;1;1999;0;4;15;2;0;0;8;525;537564499;548245614;602702528;133333333;0;0;44444444;0,133333333333333;"SUL";"SC";"UNIVILLE";"JOINVILLE";"INTERDISCIPLINAR"
"2248";"41004019002P8";2248;2248;4;1;2006;0;3;9;0;0;0;481481481;71875;463858225;591666667;563939093;0;0;0;0;0;"SUL";"SC";"UNIVILLE";"JOINVILLE";"ENGENHARIA QU<cd>MICA"
"2249";"41004019003P4";2249;2249;4;1;2008;0;3;12;0;0;0;861111111;8125;583922956;46372549;680314889;0;0;0;0;0;"SUL";"SC";"UNIVILLE";"JOINVILLE";"INTERDISCIPLINAR"
"2250";"41004019004P0";2250;2250;4;1;2011;0;3;10;0;0;0;466666667;5;569444444;400833333;484236111;0;0;0;0;0;"SUL";"SC";"UNIVILLE";"JOINVILLE";"EDUCA<c7><c3>O"
"2251";"41004019005P7";2251;2251;4;1;2013;1;3;10;5;5;1;7;535714286;586956522;493939394;57915255;5;5;1;366666667;1,1;"SUL";"SC";"UNIVILLE";"JOINVILLE";"DESENHO INDUSTRIAL"
"2252";"41005015001P8";2252;2252;4;1;1995;0;5;25;0;0;0;24;2;458333333;40297619;325327381;0;0;0;0;0;"SUL";"SC";"UNIVALI";"ITAJA<cd>";"DIREITO"
"2253";"41005015002P4";2253;2253;4;1;1997;0;5;13;0;0;0;692307692;651162791;598809524;459444444;600431113;0;0;0;0;0;"SUL";"SC";"UNIVALI";"ITAJA<cd>";"TURISMO"
"2254";"41005015003P0";2254;2254;4;1;2000;0;4;12;0;0;0;472222222;558823529;563717532;341666667;484107488;0;0;0;0;0;"SUL";"SC";"UNIVALI";"ITAJA<cd>";"EDUCA<c7><c3>O"
"2255";"41005015004P7";2255;2255;4;1;2001;0;4;12;0;2;0;75;571428571;625;515196078;615406162;0;166666667;0;55555556;0,166666666666667;"SUL";"SC";"UNIVALI";"ITAJA<cd>";"CI<ca>NCIAS AMBIENTAIS"
"2256";"41005015005P3";2256;2256;4;1;2003;0;5;15;0;0;0;533333333;325;520119803;496296296;468687358;0;0;0;0;0;"SUL";"SC";"UNIVALI";"ITAJA<cd>";"ADMINISTRA<c7><c3>O"
"2257";"41005015006P0";2257;2257;4;1;2003;1;3;13;0;0;0;666666667;604166667;607142857;560897436;609718407;0;0;0;0;0;"SUL";"SC";"UNIVALI";"ITAJA<cd>";"INTERDISCIPLINAR"
"2258";"41005015007P6";2258;2258;4;1;2001;1;3;13;0;0;0;897435897;557142857;633333333;406481481;623598392;0;0;0;0;0;"SUL";"SC";"UNIVALI";"ITAJA<cd>";"INTERDISCIPLINAR"
"2259";"41005015008P2";2259;2259;4;1;2001;0;4;15;0;6;0;466666667;333333333;480092593;521568627;450415305;0;4;0;133333333;0,4;"SUL";"SC";"UNIVALI";"ITAJA<cd>";"FARM<c1>CIA"
"2260";"41005015010P7";2260;2260;4;1;2007;0;4;14;1;5;20;476190476;571428571;685714286;348809524;520535714;71428571;357142857;1;476190476;1,85714285714286;"SUL";"SC";"UNIVALI";"ITAJA<cd>";"CI<ca>NCIA DA COMPUTA<c7><c3>O"
"2261";"41005015011P3";2261;2261;4;1;2015;1;3;13;0;0;0;512820513;509803922;557142857;434313725;503520254;0;0;0;0;0;"SUL";"SC";"UNIVALI";"ITAJA<cd>";"ADMINISTRA<c7><c3>O"
"2262";"41006011002P0";2262;2262;1;0;1997;0;4;12;0;0;0;527777778;523809524;645138889;369230769;51648924;0;0;0;0;0;"SUL";"SC";"FURB";"BLUMENAU";"ADMINISTRA<c7><c3>O"
"2263";"41006011003P7";2263;2263;1;0;1998;0;4;12;2;3;0;805555556;586956522;512539683;576785714;620459369;166666667;25;0;138888889;0,416666666666667;"SUL";"SC";"FURB";"BLUMENAU";"CI<ca>NCIAS AMBIENTAIS"
"2264";"41006011004P3";2264;2264;1;0;2001;0;4;16;0;0;0;4375;6875;53;427631579;520657895;0;0;0;0;0;"SUL";"SC";"FURB";"BLUMENAU";"EDUCA<c7><c3>O"
"2265";"41006011005P0";2265;2265;1;0;2002;0;3;13;1;0;0;358974359;681818182;536904762;443589744;505321762;76923077;0;0;25641026;0,0769230769230769;"SUL";"SC";"FURB";"BLUMENAU";"QU<cd>MICA"
"2266";"41006011006P6";2266;2266;1;0;2000;0;5;13;0;0;0;769230769;710526316;563656223;483333333;63168666;0;0;0;0;0;"SUL";"SC";"FURB";"BLUMENAU";"PLANEJAMENTO URBANO E REGIONAL"
"2267";"41006011007P2";2267;2267;1;0;2005;0;4;17;0;0;1;431372549;30952381;481237281;378703704;400209336;0;0;58823529;19607843;0,0588235294117647;"SUL";"SC";"FURB";"BLUMENAU";"ADMINISTRA<c7><c3>O"
"2268";"41006011009P5";2268;2268;1;0;2008;0;3;9;2;2;1;296296296;794117647;486836442;46127451;509631224;222222222;222222222;111111111;185185185;0,555555555555556;"SUL";"SC";"FURB";"BLUMENAU";"ENGENHARIA QU<cd>MICA"
"2269";"41006011011P0";2269;2269;1;0;2011;0;3;11;0;0;0;757575758;789473684;587509078;444791667;644837547;0;0;0;0;0;"SUL";"SC";"FURB";"BLUMENAU";"RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL"
"2270";"41006011012P6";2270;2270;1;0;2013;1;3;10;1;0;0;8;5;569444444;497395833;591710069;1;0;0;33333333;0,1;"SUL";"SC";"FURB";"BLUMENAU";"SA<da>DE COLETIVA"
"2271";"41007018001P0";2271;2271;4;1;2007;0;3;15;0;0;0;355555556;52;560541311;443137255;46980853;0;0;0;0;0;"SUL";"SC";"UNOESC";"JOA<c7>ABA";"EDUCA<c7><c3>O"
"2272";"41007018002P7";2272;2272;4;1;2013;1;3;13;1;0;1;538461538;428571429;55015528;444444444;490408173;76923077;0;76923077;51282051;0,153846153846154;"SUL";"SC";"UNOESC";"CHAPEC<d3>";"ADMINISTRA<c7><c3>O"
"2273";"41007018004P0";2273;2273;4;1;2013;0;3;12;4;5;0;916666667;666666667;569088319;408796296;640304487;333333333;416666667;0;25;0,75;"SUL";"SC";"UNOESC";"VIDEIRA";"BIOTECNOLOGIA"
"2274";"41007018005P6";2274;2274;4;1;2014;0;3;14;0;0;1;928571429;557692308;59375;357843137;609464218;0;0;71428571;23809524;0,0714285714285714;"SUL";"SC";"UNOESC";"JOA<c7>ABA";"INTERDISCIPLINAR"
"2275";"41008014001P7";2275;2275;4;1;2003;0;4;18;0;0;5;574074074;5;507825855;397222222;494780538;0;0;277777778;92592593;0,277777777777778;"SUL";"SC";"UNISUL";"TUBAR<c3>O";"LETRAS"
"2276";"41008014002P3";2276;2276;4;1;2007;0;3;11;0;0;0;515151515;692307692;593253968;522222222;580733849;0;0;0;0;0;"SUL";"SC";"UNISUL";"TUBAR<c3>O";"EDUCA<c7><c3>O"
"2277";"41008014003P0";2277;2277;4;1;2007;0;3;14;1;0;1;595238095;5;583035714;444444444;530679563;71428571;0;71428571;47619048;0,142857142857143;"SUL";"SC";"UNISUL";"TUBAR<c3>O";"ADMINISTRA<c7><c3>O"
"2278";"41008014004P6";2278;2278;4;1;2009;0;4;17;0;3;0;647058824;441860465;546635611;525438596;540248374;0;176470588;0;58823529;0,176470588235294;"SUL";"SC";"UNISUL";"TUBAR<c3>O";"MEDICINA"
"2279";"41009010001P3";2279;2279;1;0;2006;0;3;10;0;0;0;1;566666667;642857143;412121212;655411255;0;0;0;0;0;"SUL";"SC";"UNC";"CANOINHAS";"PLANEJAMENTO URBANO E REGIONAL"
"2280";"41015010001P0";2280;2280;4;1;2001;0;4;14;1;1;1;952380952;608695652;647058824;507017544;678788243;71428571;71428571;71428571;71428571;0,214285714285714;"SUL";"SC";"UNESC";"CRICI<da>MA";"CI<ca>NCIAS AMBIENTAIS"
"2281";"41015010002P6";2281;2281;4;1;2004;0;3;13;0;0;0;615384615;548387097;501834131;491111111;539179239;0;0;0;0;0;"SUL";"SC";"UNESC";"CRICI<da>MA";"EDUCA<c7><c3>O"
"2282";"41015010003P2";2282;2282;4;1;2005;0;6;16;4;0;0;4375;355555556;516376567;52;457358031;25;0;0;83333333;0,25;"SUL";"SC";"UNESC";"CRICI<da>MA";"MEDICINA"
"2283";"41015010004P9";2283;2283;4;1;2011;0;3;9;12;0;0;814814815;333333333;593660969;410185185;537998575;1;0;0;333333333;1,33333333333333;"SUL";"SC";"UNESC";"CRICI<da>MA";"ENGENHARIA DE MATERIAIS E METAL<da>RGICA"
"2284";"41015010006P1";2284;2284;4;1;2014;0;3;13;0;0;0;769230769;596491228;565196078;43;590229519;0;0;0;0;0;"SUL";"SC";"UNESC";"CRICI<da>MA";"INTERDISCIPLINAR"
"2285";"41015010007P8";2285;2285;4;1;2015;1;3;11;0;0;0;575757576;384615385;519738483;487179487;491822733;0;0;0;0;0;"SUL";"SC";"UNESC";"CRICI<da>MA";"SA<da>DE COLETIVA"
"2286";"41016017001P6";2286;2286;4;1;2005;0;3;12;2;0;0;833333333;533333333;85;423809524;660119048;166666667;0;0;55555556;0,166666666666667;"SUL";"SC";"UNOCHAPEC<d3>";"CHAPEC<d3>";"CI<ca>NCIAS AMBIENTAIS"
"2287";"41016017002P2";2287;2287;4;1;2010;1;3;11;0;0;0;909090909;515151515;566666667;442948718;608464452;0;0;0;0;0;"SUL";"SC";"UNOCHAPEC<d3>";"CHAPEC<d3>";"PLANEJAMENTO URBANO E REGIONAL"
"2288";"41016017003P9";2288;2288;4;1;2012;0;3;13;0;0;0;820512821;6875;5375;506410256;637980769;0;0;0;0;0;"SUL";"SC";"UNOCHAPEC<d3>";"CHAPEC<d3>";"INTERDISCIPLINAR"
"2289";"41016017004P5";2289;2289;4;1;2012;0;3;12;0;0;0;472222222;421052632;819444444;480555556;548318713;0;0;0;0;0;"SUL";"SC";"UNOCHAPEC<d3>";"CHAPEC<d3>";"EDUCA<c7><c3>O"
"2290";"41016017005P1";2290;2290;4;1;2014;1;3;13;0;0;1;717948718;680851064;641666667;419230769;614924304;0;0;76923077;25641026;0,0769230769230769;"SUL";"SC";"UNOCHAPEC<d3>";"CHAPEC<d3>";"INTERDISCIPLINAR"
"2291";"41016017006P8";2291;2291;4;1;2015;0;3;11;0;0;0;272727273;361111111;838383838;281818182;438510101;0;0;0;0;0;"SUL";"SC";"UNOCHAPEC<d3>";"CHAPEC<d3>";"DIREITO"
"2292";"41016017007P4";2292;2292;4;1;2015;0;3;14;0;0;1;523809524;760869565;672619048;459615385;60422838;0;0;71428571;23809524;0,0714285714285714;"SUL";"SC";"UNOCHAPEC<d3>";"CHAPEC<d3>";"ADMINISTRA<c7><c3>O"
"2293";"41017013002P9";2293;2293;1;0;2008;1;3;6;3;2;0;888888889;571428571;642857143;1;775793651;5;333333333;0;277777778;0,833333333333333;"SUL";"SC";"UNISOCIESC";"JOINVILLE";"ENGENHARIA DE PRODU<c7><c3>O"
"2294";"41019016001P5";2294;2294;4;1;2009;0;3;10;0;0;0;766666667;517857143;657894737;426515152;592233424;0;0;0;0;0;"SUL";"SC";"UNIPLAC/SC";"LAGES";"EDUCA<c7><c3>O"
"2295";"41019016002P1";2295;2295;4;1;2013;0;3;13;0;0;0;897435897;517241379;574466056;548809524;634488214;0;0;0;0;0;"SUL";"SC";"UNIPLAC/SC";"LAGES";"INTERDISCIPLINAR"
"2296";"41020014001P0";2296;2296;3;0;2012;0;3;13;0;1;0;307692308;555555556;583333333;407051282;46340812;0;76923077;0;25641026;0,0769230769230769;"SUL";"SC";"UFFS";"CHAPEC<d3>";"LING<dc><cd>STICA"
"2297";"41020014002P6";2297;2297;3;0;2013;0;3;16;0;0;0;666666667;483333333;6;3875;534375;0;0;0;0;0;"SUL";"SC";"UFFS";"CHAPEC<d3>";"EDUCA<c7><c3>O"
"2298";"41020014003P2";2298;2298;3;0;2014;0;3;17;0;0;0;705882353;681818182;630606061;48030303;624652406;0;0;0;0;0;"SUL";"PR";"UFFS";"LARANJEIRAS DO SUL";"INTERDISCIPLINAR"
"2299";"41020014004P9";2299;2299;3;0;2014;0;3;16;1;0;0;75;697674419;507939218;435294118;597726939;625;0;0;20833333;0,0625;"SUL";"RS";"UFFS";"ERECHIM";"CI<ca>NCIAS AMBIENTAIS"
"2300";"41020014005P5";2300;2300;3;0;2015;0;3;19;0;0;0;561403509;603773585;9;417916667;62077344;0;0;0;0;0;"SUL";"SC";"UFFS";"CHAPEC<d3>";"INTERDISCIPLINAR"
"2301";"41020014007P8";2301;2301;3;0;2015;0;3;16;0;0;0;875;666666667;736111111;518137255;698978758;0;0;0;0;0;"SUL";"RS";"UFFS";"CERRO LARGO";"INTERDISCIPLINAR"
"2302";"41020014008P4";2302;2302;3;0;2016;0;3;15;0;0;0;511111111;644444444;988095238;561764706;676353875;0;0;0;0;0;"SUL";"SC";"UFFS";"CHAPEC<d3>";"HIST<d3>RIA"
"2303";"41020014009P0";2303;2303;3;0;2016;0;3;13;0;0;0;846153846;794871795;578947368;485416667;676347419;0;0;0;0;0;"SUL";"RS";"UFFS";"CERRO LARGO";"CI<ca>NCIAS AMBIENTAIS"
"2304";"42001013001P5";2304;2304;3;0;1972;0;6;53;0;0;6;327044025;285714286;465590778;35766129;359002595;0;0;113207547;37735849;0,113207547169811;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"EDUCA<c7><c3>O"
"2305";"42001013002P1";2305;2305;3;0;1964;0;7;66;6;0;0;151515152;177419355;908333333;487619048;431221722;90909091;0;0;3030303;0,0909090909090909;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"F<cd>SICA"
"2306";"42001013003P8";2306;2306;3;0;1978;0;4;25;0;0;1;93333333;157894737;7;536858974;372021761;0;0;4;13333333;0,04;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"MATEM<c1>TICA"
"2307";"42001013004P4";2307;2307;3;0;1973;0;7;54;0;0;3;320987654;217741935;488973064;44066092;367090893;0;0;55555556;18518519;0,0555555555555556;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"CI<ca>NCIA DA COMPUTA<c7><c3>O"
"2308";"42001013005P0";2308;2308;3;0;1968;0;7;41;0;0;0;18699187;163265306;302988388;313888889;241783613;0;0;0;0;0;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"GEOCI<ca>NCIAS"
"2309";"42001013006P7";2309;2309;3;0;1968;0;6;31;0;0;1;23655914;169014085;495365419;580555556;37037355;0;0;32258065;10752688;0,032258064516129;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"BIOQU<cd>MICA"
"2310";"42001013008P0";2310;2310;3;0;1978;0;6;19;0;0;2;456140351;195121951;508578431;384469697;386077608;0;0;105263158;35087719;0,105263157894737;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"ECOLOGIA"
"2311";"42001013009P6";2311;2311;3;0;1976;0;5;28;0;0;0;297619048;3125;510752688;475520833;399098142;0;0;0;0;0;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"FISIOLOGIA"
"2312";"42001013010P4";2312;2312;3;0;1963;0;7;28;0;0;0;273809524;204301075;544444444;54837963;392733668;0;0;0;0;0;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"GEN<c9>TICA"
"2313";"42001013011P0";2313;2313;3;0;1996;0;5;23;0;0;0;31884058;451612903;536428571;581521739;472100948;0;0;0;0;0;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"FISIOLOGIA"
"2314";"42001013012P7";2314;2314;3;0;1973;0;7;29;0;0;0;310344828;288888889;512499363;36952381;370314222;0;0;0;0;0;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"SOCIOLOGIA"
"2315";"42001013013P3";2315;2315;3;0;1972;0;5;17;0;0;0;37254902;141509434;634615385;366666667;378835126;0;0;0;0;0;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"ECONOMIA"
"2316";"42001013014P0";2316;2316;3;0;1970;0;7;19;1;0;0;315789474;217391304;661616162;361111111;388977013;52631579;0;0;1754386;0,0526315789473684;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"ENGENHARIA CIVIL"
"2317";"42001013015P6";2317;2317;3;0;1969;0;6;24;0;0;1;458333333;291666667;682769424;443686869;469114073;0;0;41666667;13888889;0,0416666666666667;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"ENGENHARIA CIVIL"
"2318";"42001013016P2";2318;2318;3;0;1974;0;7;34;38;7;1;460784314;163963964;429182987;34384058;349442961;1;205882353;29411765;411764706;1,35294117647059;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"ENGENHARIA DE MATERIAIS E METAL<da>RGICA"
"2319";"42001013017P9";2319;2319;3;0;1976;0;5;28;0;0;0;226190476;351351351;402777778;505808081;371531922;0;0;0;0;0;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"MEDICINA"
"2320";"42001013018P5";2320;2320;3;0;1972;0;3;18;0;0;0;5;242424242;521862888;48377193;437014765;0;0;0;0;0;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"MEDICINA"
"2321";"42001013020P0";2321;2321;3;0;1972;0;4;21;1;0;0;396825397;342857143;47995523;535606061;438810958;47619048;0;0;15873016;0,0476190476190476;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"MEDICINA"
"2322";"42001013023P9";2322;2322;3;0;1970;0;7;29;91;1;1;390804598;154761905;455233135;477439024;369559665;1;34482759;34482759;356321839;3,20689655172414;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"FARM<c1>CIA"
"2323";"42001013025P1";2323;2323;3;0;1972;0;5;47;0;0;9;411347518;284722222;665367965;4375;449734426;0;0;191489362;63829787;0,191489361702128;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"ADMINISTRA<c7><c3>O"
"2324";"42001013026P8";2324;2324;3;0;1970;0;6;18;0;0;1;592592593;28;485641999;395833333;438516981;0;0;55555556;18518519;0,0555555555555556;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"PLANEJAMENTO URBANO E REGIONAL"
"2325";"42001013030P5";2325;2325;3;0;1969;0;5;27;7;31;0;320987654;121212121;413186813;433602151;322247185;259259259;1;0;419753086;1,40740740740741;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"MEDICINA VETERIN<c1>RIA"
"2326";"42001013031P1";2326;2326;3;0;1973;0;6;63;0;0;2;243386243;160621762;470277149;371111111;311349066;0;0;31746032;10582011;0,0317460317460317;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"LETRAS"
"2327";"42001013032P8";2327;2327;3;0;1981;0;6;19;0;0;0;245614035;333333333;460846561;35;347448482;0;0;0;0;0;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"FILOSOFIA"
"2328";"42001013033P4";2328;2328;3;0;1973;0;5;18;0;0;1;462962963;333333333;514710145;431818182;435706156;0;0;55555556;18518519;0,0555555555555556;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"CI<ca>NCIA POL<cd>TICA"
"2329";"42001013034P0";2329;2329;3;0;1979;0;7;18;0;0;0;518518519;368421053;450556124;406060606;435889075;0;0;0;0;0;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"ANTROPOLOGIA"
"2330";"42001013035P7";2330;2330;3;0;1965;0;5;22;2;1;0;363636364;211538462;324374496;440229885;334944801;90909091;45454545;0;45454545;0,136363636363636;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"AGRONOMIA"
"2331";"42001013036P3";2331;2331;3;0;1965;0;6;17;0;0;0;254901961;157142857;455782313;409166667;319248449;0;0;0;0;0;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"ZOOTECNIA"
"2332";"42001013037P0";2332;2332;3;0;1965;0;6;13;0;0;0;333333333;395348837;290833333;386764706;351570052;0;0;0;0;0;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"AGRONOMIA"
"2333";"42001013039P2";2333;2333;3;0;1985;0;6;38;2;0;0;315789474;246753247;476207287;584722222;405868057;52631579;0;0;1754386;0,0526315789473684;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"MEDICINA"
"2334";"42001013042P3";2334;2334;3;0;1985;0;5;29;0;0;0;252873563;163179916;489778795;439460784;336323265;0;0;0;0;0;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"DIREITO"
"2335";"42001013043P0";2335;2335;3;0;1986;0;6;28;0;0;0;202380952;162790698;423386525;394285714;295710972;0;0;0;0;0;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"HIST<d3>RIA"
"2336";"42001013044P6";2336;2336;3;0;1987;0;7;16;0;0;0;458333333;214285714;454192547;468421053;398808162;0;0;0;0;0;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"ARTES"
"2337";"42001013046P9";2337;2337;3;0;1986;0;6;32;0;5;6;3125;229885057;436298469;46047619;359789929;0;15625;1875;114583333;0,34375;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"ENGENHARIA MEC<c2>NICA"
"2338";"42001013047P5";2338;2338;3;0;1988;0;7;22;0;0;0;348484848;171875;462186122;366666667;337303159;0;0;0;0;0;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"PSICOLOGIA"
"2339";"42001013048P1";2339;2339;3;0;1989;0;4;17;2;0;0;588235294;394736842;500539477;573015873;514131872;117647059;0;0;39215686;0,117647058823529;"SUL";"RS";"UFRGS";"PORTO ALEGRE";"AGRONOMIA"
