"";"CD_PROGRAMA_IES";"Count";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"Prof_Perm";"Soma_patentes";"Soma_produtos";"Soma_Aplicativos";"Forma_docente";"Forma_discente";"Colabora_cientifica";"CP";"Indice_MI";"Patente_prof";"Produto_prof";"App_prof";"Indice_PT";"new_indice_PT"
"204";"21001014001P6";204;3;0;1991;0;4;25;0;0;0;333333333;421052632;492853411;2;361809844;0;0;0;0;421,24
"205";"21001014002P2";205;3;0;1999;0;4;20;2;0;1;466666667;285714286;510638298;333333333;399088146;1;0;5;5;526,55
"206";"21001014003P9";206;3;0;1999;0;4;26;17;0;0;294871795;137254902;491060026;5;355796681;653846154;0;0;217948718;405,038461538462
"207";"21001014005P1";207;3;0;2002;0;4;14;0;0;0;547619048;571428571;583333333;1;675595238;0;0;0;0;752,214285714286
"208";"21001014016P3";208;3;0;2008;0;3;15;0;0;0;177777778;740740741;497869318;333333333;437430293;0;0;0;0;702,066666666667
"209";"21001014020P0";209;3;0;2009;0;4;18;5;0;0;537037037;28125;427380952;333333333;394750331;277777778;0;0;92592593;585,055555555556
"210";"21001014024P6";210;3;0;2011;0;3;18;16;4;0;518518519;380952381;50472028;5;476047795;888888889;222222222;0;37037037;585,055555555556
"211";"21001014031P2";211;3;0;2012;0;3;14;0;0;9;523809524;666666667;514423077;291666667;499141484;0;0;642857143;214285714;752,214285714286
"212";"21001014076P6";212;3;0;2015;1;3;19;0;0;0;631578947;271428571;650641026;333333333;471745469;0;0;0;0;554,263157894737
"213";"21002010070P4";213;2;0;2015;0;3;13;0;0;0;538461538;619047619;570512821;375;525755495;0;0;0;0;810,076923076923
"214";"21014000039P9";214;4;1;2016;0;3;13;0;0;0;897435897;587301587;571428571;586111111;660569292;0;0;0;0;810,076923076923
"215";"22001018001P9";215;3;0;1977;0;4;70;0;0;1;39047619;242009132;441386105;426816239;375171917;0;0;14285714;4761905;150,442857142857
"216";"22001018002P5";216;3;0;1976;0;6;32;5;0;0;25;92307692;427990196;467741935;309509956;15625;0;0;52083333;329,09375
"217";"22001018003P1";217;3;0;1965;0;6;22;0;0;2;242424242;135135135;337338936;584444444;324835689;0;0;90909091;3030303;478,681818181818
"218";"22001018004P8";218;3;0;1976;0;5;45;21;1;5;274074074;83333333;461886305;507333333;331656761;466666667;22222222;111111111;2;234,022222222222
"219";"22001018006P0";219;3;0;1971;0;4;17;7;0;0;392156863;205128205;378013983;465079365;360094604;411764706;0;0;137254902;619,470588235294
"220";"22001018007P7";220;3;0;1978;0;6;25;4;2;0;32;176470588;435714286;461111111;348323996;16;8;0;8;421,24
"221";"22001018008P3";221;3;0;1976;0;5;16;0;0;1;291666667;185185185;560585586;468055556;376373248;0;0;625;20833333;658,1875
"222";"22001018009P0";222;3;0;1972;0;5;11;0;0;0;424242424;257142857;571428571;42962963;420610871;0;0;0;0;957,363636363636
"223";"22001018010P8";223;3;0;1975;0;6;17;0;0;10;588235294;369047619;598082011;359469697;478708655;0;0;588235294;196078431;619,470588235294
"224";"22001018011P4";224;3;0;1977;0;4;16;0;0;0;208333333;81632653;653846154;457777778;35039748;0;0;0;0;658,1875
"225";"22001018012P0";225;3;0;1973;0;4;19;5;2;1;421052632;104166667;521875;464130435;377806183;263157895;105263158;52631579;140350877;554,263157894737
"226";"22001018013P7";226;3;0;1976;0;4;17;1;2;0;333333333;272727273;47296627;540789474;404954087;58823529;117647059;0;58823529;619,470588235294
"227";"22001018014P3";227;3;0;1976;0;5;16;15;3;0;416666667;333333333;41172619;498550725;415069229;9375;1875;0;375;658,1875
"228";"22001018015P0";228;3;0;1971;0;3;12;0;0;0;444444444;395348837;678571429;56547619;520960225;0;0;0;0;877,583333333333
"229";"22001018018P9";229;3;0;1989;0;4;17;0;0;0;411764706;206896552;578571429;449603175;411708965;0;0;0;0;619,470588235294
"230";"22001018019P5";230;3;0;1991;0;4;20;4;0;0;583333333;552631579;516189168;482716049;533717532;2;0;0;66666667;526,55
"231";"22001018020P3";231;3;0;1992;0;4;15;0;0;0;6;103448276;298780488;524479167;381676983;0;0;0;0;702,066666666667
"232";"22001018021P0";232;3;0;1993;0;5;23;0;2;0;173913043;15625;359803922;431333333;280325075;0;86956522;0;28985507;457,869565217391
"233";"22001018023P2";233;3;0;1993;0;5;22;3;1;1;272727273;272727273;465882616;442753623;363522696;136363636;45454545;45454545;75757576;478,681818181818
"234";"22001018025P5";234;3;0;1994;0;4;20;0;0;0;483333333;295652174;458292282;456481481;423439818;0;0;0;0;526,55
"235";"22001018027P8";235;3;0;1995;0;3;21;0;0;2;396825397;244444444;325877663;367307692;333613799;0;0;95238095;31746032;501,47619047619
"236";"22001018028P4";236;3;0;1996;0;5;16;0;0;0;770833333;52173913;58107371;456481481;582531914;0;0;0;0;658,1875
"237";"22001018031P5";237;3;0;1995;0;5;28;2;0;6;357142857;257668712;49697516;524702381;409122278;71428571;0;214285714;95238095;376,107142857143
"238";"22001018032P1";238;3;0;1999;0;4;12;1;3;0;166666667;365079365;501488095;361458333;348673115;83333333;25;0;111111111;877,583333333333
"239";"22001018033P8";239;3;0;2000;0;4;17;0;0;0;411764706;81632653;601495726;440833333;383931605;0;0;0;0;619,470588235294
"240";"22001018034P4";240;3;0;1999;0;4;15;0;0;0;666666667;283018868;4875;464166667;47533805;0;0;0;0;702,066666666667
"241";"22001018035P0";241;3;0;2001;0;5;16;2;7;0;416666667;203389831;396498227;452631579;367296576;125;4375;0;1875;658,1875
"242";"22001018036P7";242;3;0;2000;0;4;12;0;0;0;25;555555556;541666667;368055556;428819444;0;0;0;0;877,583333333333
"243";"22001018037P3";243;3;0;1999;0;4;19;0;0;0;315789474;327868852;6;410416667;413518748;0;0;0;0;554,263157894737
"244";"22001018040P4";244;3;0;2001;0;4;22;0;0;0;5;357142857;541771709;4625;465353641;0;0;0;0;478,681818181818
"245";"22001018042P7";245;3;0;2002;0;5;15;0;0;0;577777778;380952381;520833333;577083333;514161706;0;0;0;0;702,066666666667
"246";"22001018043P3";246;3;0;2003;0;4;18;0;0;0;296296296;12962963;426994302;425396825;319579263;0;0;0;0;585,055555555556
"247";"22001018044P0";247;3;0;2004;0;5;20;0;1;0;4;191176471;518608754;535869565;411413697;0;5;0;16666667;526,55
"248";"22001018046P2";248;3;0;2005;0;4;32;6;1;0;302083333;58823529;235123053;434803922;257708459;1875;3125;0;72916667;329,09375
"249";"22001018047P9";249;3;0;2005;0;6;21;1;0;7;333333333;208955224;488179669;538888889;392339279;47619048;0;333333333;126984127;501,47619047619
"250";"22001018048P5";250;3;0;2005;0;5;24;11;8;1;361111111;402597403;465944503;500925926;432644736;458333333;333333333;41666667;277777778;438,791666666667
"251";"22001018049P1";251;3;0;2004;1;4;15;0;0;0;777777778;583333333;565681818;503703704;607624158;0;0;0;0;702,066666666667
"252";"22001018053P9";252;3;0;2000;1;4;13;0;0;0;384615385;359375;566666667;362698413;418338866;0;0;0;0;810,076923076923
"253";"22001018054P5";253;3;0;2007;0;3;11;7;0;0;818181818;771428571;583333333;545454545;679599567;636363636;0;0;212121212;957,363636363636
"254";"22001018055P1";254;3;0;2007;1;4;10;0;0;0;933333333;553191489;75;411666667;662047872;0;0;0;0;1053,1
"255";"22001018058P0";255;3;0;2008;0;4;22;0;0;0;46969697;216666667;241758242;450268817;344597674;0;0;0;0;478,681818181818
"256";"22001018059P7";256;3;0;2008;0;3;9;2;0;8;444444444;576271186;548570736;41;494821592;222222222;0;888888889;37037037;1170,11111111111
"257";"22001018063P4";257;3;0;2008;0;3;14;0;0;0;595238095;388888889;642857143;504901961;532971522;0;0;0;0;752,214285714286
"258";"22001018065P7";258;3;0;2009;0;4;17;0;0;0;549019608;441176471;504375653;475333333;492476266;0;0;0;0;619,470588235294
"259";"22001018071P7";259;3;0;2009;1;4;20;0;0;0;45;5;587745098;498666667;509102941;0;0;0;0;526,55
"260";"22001018072P3";260;3;0;2010;0;4;14;7;0;0;547619048;175;544642857;556818182;456020022;5;0;0;166666667;752,214285714286
"261";"22001018078P1";261;3;0;2013;0;3;11;0;0;2;727272727;871794872;576839827;441666667;654393523;0;0;181818182;60606061;957,363636363636
"262";"22001018079P8";262;3;0;2013;0;3;16;5;1;0;645833333;461538462;615384615;535144928;564475334;3125;625;0;125;658,1875
"263";"22001018080P6";263;3;0;2013;0;4;17;5;0;0;509803922;606060606;496981293;468939394;520446304;294117647;0;0;98039216;619,470588235294
"264";"22001018081P2";264;3;0;2013;0;3;15;0;0;0;244444444;783783784;608333333;440740741;519325576;0;0;0;0;702,066666666667
"265";"22001018082P9";265;3;0;2014;0;4;22;5;0;0;424242424;44;537287287;485869565;471849819;227272727;0;0;75757576;478,681818181818
"266";"22001018083P5";266;3;0;2014;0;3;14;0;0;0;523809524;595238095;591666667;425;533928571;0;0;0;0;752,214285714286
"267";"22001018084P1";267;3;0;2015;0;3;11;0;2;0;515151515;638888889;489367816;458333333;525435388;0;181818182;0;60606061;957,363636363636
"268";"22001018085P8";268;3;0;2016;0;3;12;1;0;0;527777778;766666667;708333333;474358974;619284188;83333333;0;0;27777778;877,583333333333
"269";"22001018086P4";269;3;0;2016;1;3;14;0;0;0;571428571;372093023;966666667;3796875;57246894;0;0;0;0;752,214285714286
"270";"22001018087P0";270;3;0;2016;0;3;19;0;0;0;578947368;914285714;547619048;49375;633650533;0;0;0;0;554,263157894737
"271";"22001018088P7";271;3;0;2016;0;3;20;0;0;0;65;761904762;1;531439394;735836039;0;0;0;0;526,55
"272";"22002014001P5";272;4;1;1995;0;4;15;0;0;0;355555556;446808511;554409673;504166667;465235101;0;0;0;0;702,066666666667
"273";"22002014002P1";273;4;1;1999;0;4;16;0;0;15;604166667;5;59799613;376041667;519551116;0;0;9375;3125;658,1875
"274";"22002014003P8";274;4;1;1999;0;5;21;0;0;0;206349206;182608696;410546976;505333333;326209553;0;0;0;0;501,47619047619
"275";"22002014004P4";275;4;1;2003;0;4;15;3;0;2;711111111;344827586;532401656;501388889;522432311;2;0;133333333;111111111;702,066666666667
"276";"22002014005P0";276;4;1;1997;0;4;14;0;0;0;404761905;262295082;41171875;440625;379850184;0;0;0;0;752,214285714286
"277";"22002014007P3";277;4;1;2014;0;3;12;4;1;0;472222222;298701299;559046864;511574074;460386115;333333333;83333333;0;138888889;877,583333333333
"278";"22002014008P0";278;4;1;2015;1;3;11;0;0;0;454545455;348484848;982142857;510897436;574017649;0;0;0;0;957,363636363636
"279";"22002014009P6";279;4;1;2015;1;3;10;0;0;1;733333333;47761194;681818182;453030303;58644844;0;0;1;33333333;1053,1
"280";"22003010001P1";280;2;0;1990;0;6;16;16;0;0;625;214285714;341666667;453571429;408630952;1;0;0;333333333;658,1875
"281";"22003010004P0";281;2;0;1994;0;4;15;0;1;2;6;333333333;564102564;506884058;501079989;0;66666667;133333333;66666667;702,066666666667
"282";"22003010006P3";282;2;0;1996;0;4;17;0;1;1;37254902;229166667;361441799;417857143;345253657;0;58823529;58823529;39215686;619,470588235294
"283";"22003010007P0";283;2;0;1999;0;4;20;0;0;0;433333333;275;53910628;533333333;445193237;0;0;0;0;526,55
"284";"22003010008P6";284;2;0;1998;0;4;19;0;0;0;245614035;303030303;373409923;41031746;33309293;0;0;0;0;554,263157894737
"285";"22003010009P2";285;2;0;2001;0;4;14;0;0;0;428571429;619047619;566666667;418518519;508201058;0;0;0;0;752,214285714286
"286";"22003010010P0";286;2;0;2003;0;4;28;0;0;0;5;391304348;497398435;406510417;4488033;0;0;0;0;376,107142857143
"287";"22003010011P7";287;2;0;1998;0;3;13;0;0;0;384615385;378787879;566666667;316176471;4115616;0;0;0;0;810,076923076923
"288";"22003010012P3";288;2;0;2005;0;4;20;1;0;0;266666667;108108108;518115942;446590909;334870406;5;0;0;16666667;526,55
"289";"22003010013P0";289;2;0;2005;0;4;13;0;1;5;692307692;5;495291182;5265625;553540344;0;76923077;384615385;153846154;810,076923076923
"290";"22003010014P6";290;2;0;2005;0;3;14;2;0;0;571428571;821428571;543181818;428240741;591069925;142857143;0;0;47619048;752,214285714286
"291";"22003010015P2";291;2;0;2006;1;3;11;0;0;0;454545455;34375;691666667;540686275;507662099;0;0;0;0;957,363636363636
"292";"22003010016P9";292;2;0;2006;1;3;18;0;0;4;796296296;818181818;666666667;382291667;665859112;0;0;222222222;74074074;585,055555555556
"293";"22003010018P1";293;2;0;2007;0;3;12;0;0;0;638888889;566037736;681891026;33974359;55664031;0;0;0;0;877,583333333333
"294";"22003010019P8";294;2;0;2006;1;5;22;0;0;0;363636364;277173913;625;380050505;411465195;0;0;0;0;478,681818181818
"295";"22003010022P9";295;2;0;2011;0;3;13;16;5;0;58974359;5;575362319;519047619;546038382;1;384615385;0;461538462;810,076923076923
"296";"22003010023P5";296;2;0;2012;1;3;17;0;0;0;568627451;464788732;625;359259259;504418861;0;0;0;0;619,470588235294
"297";"22003010025P8";297;2;0;2012;0;3;12;0;0;0;388888889;487179487;535714286;581111111;498223443;0;0;0;0;877,583333333333
"298";"22003010027P0";298;2;0;2013;0;3;15;0;0;0;511111111;446808511;558823529;455392157;493033827;0;0;0;0;702,066666666667
"299";"22003010071P0";299;2;0;2016;1;3;17;0;0;2;490196078;290909091;65;446031746;469284229;0;0;117647059;39215686;619,470588235294
"300";"22003010072P6";300;2;0;2016;0;3;18;0;0;0;444444444;697674419;1;513888889;664001938;0;0;0;0;585,055555555556
"301";"22003010073P2";301;2;0;2016;1;3;12;0;0;0;666666667;205882353;1;444298246;579211816;0;0;0;0;877,583333333333
"302";"22004017002P4";302;2;0;2006;0;3;14;0;0;0;547619048;617647059;541509434;477314815;546022589;0;0;0;0;752,214285714286
"303";"22004017003P0";303;2;0;2013;0;3;15;0;0;1;288888889;6;543233083;496666667;48219716;0;0;66666667;22222222;702,066666666667
"304";"22005013001P4";304;2;0;2007;0;4;29;1;0;0;597701149;532258065;538194444;505989583;54353581;34482759;0;0;11494253;363,137931034483
"305";"22005013002P0";305;2;0;2014;0;3;15;0;0;0;444444444;483870968;6;462777778;497773297;0;0;0;0;702,066666666667
"306";"22011013001P0";306;3;0;2014;0;3;15;0;1;0;844444444;840909091;588235294;535784314;702343286;0;66666667;0;22222222;702,066666666667
"307";"22011013002P7";307;3;0;2016;0;3;12;0;0;0;75;769230769;583333333;539393939;66048951;0;0;0;0;877,583333333333
"308";"22011013003P3";308;3;0;2016;0;3;16;0;0;0;1875;378378378;819444444;482222222;466886261;0;0;0;0;658,1875
"309";"22021019001P2";309;4;1;2014;0;3;12;3;0;0;638888889;928571429;74375;1;827802579;25;0;0;83333333;877,583333333333
"310";"22033017001P7";310;3;0;2011;0;3;18;0;0;0;796296296;730769231;615384615;458333333;650195869;0;0;0;0;585,055555555556
"311";"23001011001P1";311;3;0;1978;0;4;53;0;0;0;320754717;297297297;442065136;451636905;377938514;0;0;0;0;198,698113207547
"312";"23001011003P4";312;3;0;1985;0;6;23;0;0;0;463768116;321428571;448923993;584;45453017;0;0;0;0;457,869565217391
"313";"23001011004P0";313;3;0;1979;0;4;14;0;0;0;5;365853659;498726655;478472222;460763134;0;0;0;0;752,214285714286
"314";"23001011005P7";314;3;0;1978;0;4;23;0;0;0;173913043;1;295598448;486956522;264117003;0;0;0;0;457,869565217391
"315";"23001011008P6";315;3;0;1983;0;4;27;3;1;9;333333333;251851852;501436782;486206897;393207216;111111111;37037037;333333333;160493827;390,037037037037
"316";"23001011009P2";316;3;0;1983;0;4;18;13;1;5;444444444;35;55952381;458012821;452995269;722222222;55555556;277777778;351851852;585,055555555556
"317";"23001011011P7";317;3;0;1988;0;4;12;3;0;0;416666667;24691358;51984127;388596491;393004502;25;0;0;83333333;877,583333333333
"318";"23001011012P3";318;3;0;1990;0;4;24;47;0;2;319444444;142857143;666666667;449425287;394598385;1;0;83333333;361111111;438,791666666667
"319";"23001011013P0";319;3;0;1993;0;4;42;0;0;0;325396825;234234234;467126623;447275641;368508331;0;0;0;0;250,738095238095
"320";"23001011015P2";320;3;0;1995;0;5;21;0;0;0;317460317;186046512;502820513;352419355;339686674;0;0;0;0;501,47619047619
"321";"23001011018P1";321;3;0;1996;0;4;19;0;0;0;368421053;217391304;368402778;413;341803784;0;0;0;0;554,263157894737
"322";"23001011020P6";322;3;0;1996;0;4;30;19;0;1;4;333333333;490585726;541428571;441336908;633333333;0;33333333;222222222;351,033333333333
"323";"23001011021P2";323;3;0;1999;0;3;12;1;0;13;75;533333333;55262605;482222222;579545401;83333333;0;1;361111111;877,583333333333
"324";"23001011022P9";324;3;0;1999;0;5;27;2;0;0;37037037;303278689;485119048;448850575;40190467;74074074;0;0;24691358;390,037037037037
"325";"23001011023P5";325;3;0;1999;0;3;11;0;0;0;545454545;52;543478261;316025641;481239612;0;0;0;0;957,363636363636
"326";"23001011024P1";326;3;0;1999;0;4;15;0;0;0;488888889;285714286;504960317;432916667;42812004;0;0;0;0;702,066666666667
"327";"23001011025P8";327;3;0;1999;0;5;18;0;0;1;444444444;196721311;400485348;347101449;347188138;0;0;55555556;18518519;585,055555555556
"328";"23001011026P4";328;3;0;1998;0;6;16;21;0;0;5625;366197183;550629058;39047619;467450608;1;0;0;333333333;658,1875
"329";"23001011027P0";329;3;0;2000;0;4;15;0;0;0;422222222;485714286;446969697;468981481;455971922;0;0;0;0;702,066666666667
"330";"23001011028P7";330;3;0;2000;0;4;20;0;0;0;383333333;15;496614583;436419753;366591917;0;0;0;0;526,55
"331";"23001011029P3";331;3;0;2001;0;4;16;0;0;2;166666667;23880597;414737654;386363636;301643482;0;0;125;41666667;658,1875
"332";"23001011030P1";332;3;0;2001;0;4;20;0;0;0;466666667;625;567401961;357638889;504176879;0;0;0;0;526,55
"333";"23001011031P8";333;3;0;2001;0;5;30;21;0;0;644444444;295918367;487741047;481349206;477363266;7;0;0;233333333;351,033333333333
"334";"23001011032P4";334;3;0;2002;1;4;21;0;1;0;571428571;413793103;528213166;545061728;514624142;0;47619048;0;15873016;501,47619047619
"335";"23001011033P0";335;3;0;2003;0;4;29;1;1;0;344827586;210144928;5125;42337963;372713036;34482759;34482759;0;22988506;363,137931034483
"336";"23001011034P7";336;3;0;2003;0;3;18;0;0;0;296296296;192307692;489167409;418666667;349109516;0;0;0;0;585,055555555556
"337";"23001011035P3";337;3;0;2004;0;3;16;10;0;0;541666667;6;51779661;55;552365819;625;0;0;208333333;658,1875
"338";"23001011036P0";338;3;0;2004;0;4;18;0;2;5;759259259;684210526;598076923;401811594;610839576;0;111111111;277777778;12962963;585,055555555556
"339";"23001011037P6";339;3;0;2005;0;4;13;0;0;0;384615385;551020408;544254658;343333333;455805946;0;0;0;0;810,076923076923
"340";"23001011038P2";340;3;0;2005;0;3;13;0;0;0;333333333;408450704;75;396052632;471959167;0;0;0;0;810,076923076923
"341";"23001011040P7";341;3;0;2005;0;4;22;16;4;0;560606061;363636364;422557471;489367816;459041928;727272727;181818182;0;303030303;478,681818181818
"342";"23001011041P3";342;3;0;2006;0;4;19;15;1;3;561403509;391891892;480519481;475;47720372;789473684;52631579;157894737;333333333;554,263157894737
"343";"23001011042P0";343;3;0;2006;0;3;19;0;0;3;315789474;655172414;564903846;463333333;499799767;0;0;157894737;52631579;554,263157894737
"344";"23001011043P6";344;3;0;2007;0;4;14;1;0;0;357142857;296296296;502586207;516666667;418173007;71428571;0;0;23809524;752,214285714286
"345";"23001011044P2";345;3;0;2008;0;3;15;0;0;0;488888889;627118644;526581197;410416667;513251349;0;0;0;0;702,066666666667
"346";"23001011046P5";346;3;0;2008;0;4;13;0;0;0;666666667;533333333;547154472;505357143;563127904;0;0;0;0;810,076923076923
"347";"23001011051P9";347;3;0;2009;0;3;16;0;1;1;4375;529411765;481944444;416287879;466286022;0;625;625;41666667;658,1875
"348";"23001011052P5";348;3;0;2010;1;4;10;0;0;0;466666667;5;502192982;483333333;488048246;0;0;0;0;1053,1
"349";"23001011053P1";349;3;0;2009;0;4;15;0;0;0;622222222;363636364;55982906;546825397;523128261;0;0;0;0;702,066666666667
"350";"23001011054P8";350;3;0;2010;0;4;12;1;0;0;527777778;555555556;523603868;608333333;553817634;83333333;0;0;27777778;877,583333333333
"351";"23001011055P4";351;3;0;2010;0;3;21;0;0;0;650793651;557377049;542063492;509848485;565020669;0;0;0;0;501,47619047619
"352";"23001011056P0";352;3;0;2010;0;4;13;1;1;1;435897436;405405405;574460765;414814815;457644605;76923077;76923077;76923077;76923077;810,076923076923
"353";"23001011057P7";353;3;0;2011;1;3;12;0;0;0;527777778;666666667;608333333;413690476;554117063;0;0;0;0;877,583333333333
"354";"23001011058P3";354;3;0;2011;0;3;13;0;0;0;384615385;7;499444234;566071429;537532762;0;0;0;0;810,076923076923
"355";"23001011059P0";355;3;0;2011;0;4;15;1;0;0;4;173913043;6;476388889;412575483;66666667;0;0;22222222;702,066666666667
"356";"23001011060P8";356;3;0;2011;0;3;18;7;1;0;351851852;431034483;446825397;54469697;443602175;388888889;55555556;0;148148148;585,055555555556
"357";"23001011061P4";357;3;0;2012;0;3;15;1;0;0;622222222;695652174;566176471;342105263;556539032;66666667;0;0;22222222;702,066666666667
"358";"23001011063P7";358;3;0;2013;1;3;19;2;0;18;666666667;305555556;666666667;501190476;535019841;105263158;0;947368421;350877193;554,263157894737
